country,iso3,year,g_whoregion,contact_screening_rate,tpt_start_rate,tpt_completion_rate,contact_screening_rate_edge_flag,tpt_start_rate_edge_flag,tpt_completion_rate_edge_flag,rr_rate_new_next_year,mdr_rate_new_next_year
Lesotho,LSO,2019,AFR,0.6822233606557377,0.020543032786885247,0.5461346633416458,False,False,False,0.04934359438660027,0.027522935779816515
Lesotho,LSO,2020,AFR,0.72544080604534,0.13543886843634956,0.6838340486409156,False,False,False,0.023255813953488372,0.0
Lesotho,LSO,2021,AFR,0.8146453089244852,0.22384023299355107,0.7574349442379182,False,False,False,0.030589123867069485,0.0033987915407854984
Lesotho,LSO,2023,AFR,0.9099868593955321,0.5514673674989049,0.8415409054805401,False,False,False,0.027649769585253458,0.00041893590280687055
"China, Macao SAR",MAC,2019,WPR,0.6757457846952011,0.0648508430609598,,False,False,False,0.019138755980861243,0.014354066985645933
"China, Macao SAR",MAC,2020,WPR,0.28939393939393937,0.10454545454545454,,False,False,False,0.015544041450777202,0.0
"China, Macao SAR",MAC,2021,WPR,0.7457627118644068,0.08851224105461393,,False,False,False,0.03260869565217391,0.016304347826086956
"China, Macao SAR",MAC,2022,WPR,0.6956521739130435,0.09145427286356822,,False,False,False,0.023474178403755867,0.02
"China, Macao SAR",MAC,2023,WPR,0.725314183123878,0.1310592459605027,,False,False,False,0.03076923076923077,0.020512820512820513
Morocco,MAR,2020,EMR,0.546314205888674,0.03141342503044631,,False,False,False,0.01402386517406815,0.7203389830508474
Morocco,MAR,2021,EMR,0.19145269688092367,0.11528519731173531,0.57847533632287,False,False,False,0.012713496853730577,0.1813031161473088
Morocco,MAR,2022,EMR,0.6305084745762712,0.05353451839603142,0.7837837837837838,False,False,False,0.012363636363636363,0.5625
Republic of Moldova,MDA,2019,EUR,0.9304582519811646,0.08102676007809809,,False,False,False,0.25952380952380955,0.251896813353566
Republic of Moldova,MDA,2020,EUR,0.899857108835437,0.06549178375803763,0.8018181818181818,False,False,False,0.25832492431886983,0.27729257641921395
Republic of Moldova,MDA,2021,EUR,0.8779456193353474,0.11102719033232629,0.745578231292517,False,False,False,0.21715328467153286,0.20085470085470086
Republic of Moldova,MDA,2022,EUR,0.8695441319107663,0.14730843840931135,0.8930041152263375,False,False,False,0.24280575539568344,0.24439701173959444
Republic of Moldova,MDA,2023,EUR,0.9569815121214301,0.1197036184447162,0.8996394230769231,False,False,False,0.2777777777777778,0.2782846715328467
Madagascar,MDG,2020,AFR,0.043706293706293704,,,False,False,False,0.005311443746982134,0.0
Madagascar,MDG,2021,AFR,0.27930651530108586,0.5543558736426456,,False,False,False,0.018034825870646767,0.055793991416309016
Mexico,MEX,2019,AMR,0.8064668508939749,0.05316611162285363,0.28698356286095067,False,False,False,0.0654945054945055,0.23160762942779292
Mexico,MEX,2020,AMR,0.8294020432692307,0.046011117788461536,0.30122448979591837,False,False,False,0.04994054696789536,0.2037037037037037
Mexico,MEX,2021,AMR,0.8859869657545949,0.036368961898020455,0.4053691275167785,False,False,False,0.06938559322033898,0.15613382899628253
Mexico,MEX,2022,AMR,0.8528404035815019,0.03799193594184792,0.46088689586447434,False,False,False,0.03891760413499544,0.18672199170124482
Mexico,MEX,2023,AMR,0.8367402356419811,0.03715660687615973,0.758830694275274,False,False,False,0.0385470719051149,0.1783166904422254
Marshall Islands,MHL,2019,WPR,0.8842504743833017,0.14990512333965844,0.9240506329113924,False,False,False,0.0,0.0
Marshall Islands,MHL,2020,WPR,0.9659367396593674,0.9659367396593674,0.8564231738035264,False,False,False,0.0,0.0
Marshall Islands,MHL,2022,WPR,0.8188976377952756,0.17716535433070865,0.6666666666666666,False,False,False,0.0,0.0
North Macedonia,MKD,2019,EUR,0.8201058201058201,0.3386243386243386,,False,False,False,0.012345679012345678,0.0
North Macedonia,MKD,2020,EUR,0.8507462686567164,0.3582089552238806,0.625,False,False,False,0.01,0.0
North Macedonia,MKD,2023,EUR,1.0,0.5454545454545454,0.8518518518518519,True,False,False,0.0,0.0
Mali,MLI,2020,AFR,0.05255023183925812,0.5834621329211747,,False,False,False,0.01620745542949757,0.75
Mali,MLI,2021,AFR,0.06131767775603392,0.6881930854533594,,False,False,False,0.015732924021488872,0.5
Malta,MLT,2022,EUR,1.0,0.13836477987421383,,True,False,False,0.0,0.0
Myanmar,MMR,2021,SEA,0.5687666370896185,0.0120452528837622,0.9705340699815838,False,False,False,0.03902768003753226,0.25
Myanmar,MMR,2022,SEA,0.5196959225984796,0.02682067989600816,0.8797546012269939,False,False,False,0.03418505709949494,0.28289473684210525
Myanmar,MMR,2023,SEA,0.3761285268470597,0.07746542180898199,0.9273872679045093,False,False,False,0.03294296867561649,0.25787965616045844
Montenegro,MNE,2020,EUR,0.14545454545454545,,,False,False,False,0.0,0.0
Montenegro,MNE,2021,EUR,0.20588235294117646,,,False,False,False,0.0,0.0
Montenegro,MNE,2022,EUR,0.6328125,,,False,False,False,0.0,0.0
Montenegro,MNE,2023,EUR,0.3130434782608696,,,False,False,False,0.0,0.0
Mongolia,MNG,2019,WPR,0.8570378537302462,0.059353178978316795,,False,False,False,0.05583126550868486,0.060550458715596334
Mongolia,MNG,2020,WPR,0.8597449908925319,0.030965391621129327,,False,False,False,0.0759493670886076,0.25
Mongolia,MNG,2021,WPR,0.8124826629680999,0.0377253814147018,1.0,False,False,True,0.07008289374529013,0.014318010550113038
Mongolia,MNG,2022,WPR,0.8796163069544365,0.09720223820943245,0.9851973684210527,False,False,False,0.049247606019151846,0.005471956224350205
Mongolia,MNG,2023,WPR,0.8829325975561687,0.12179739850216792,0.970873786407767,False,False,False,0.048091603053435114,0.0446927374301676
Northern Mariana Islands,MNP,2019,WPR,0.6123076923076923,0.009230769230769232,0.0,False,False,True,0.08333333333333333,0.08333333333333333
Northern Mariana Islands,MNP,2020,WPR,0.5948275862068966,,,False,False,False,0.0,0.0
Northern Mariana Islands,MNP,2021,WPR,0.1411764705882353,0.1411764705882353,1.0,False,False,True,0.07142857142857142,0.07142857142857142
Northern Mariana Islands,MNP,2022,WPR,0.7160493827160493,0.2345679012345679,0.3157894736842105,False,False,False,0.0,0.0
Northern Mariana Islands,MNP,2023,WPR,0.5555555555555556,0.08888888888888889,0.55,False,False,False,0.0,0.0
Mauritius,MUS,2022,AFR,1.0,0.32531645569620254,0.7509727626459144,True,False,False,0.0,0.0
Mauritius,MUS,2023,AFR,1.0,0.3,0.8205128205128205,True,False,False,0.0,0.0
Malawi,MWI,2023,AFR,0.9344776065012208,0.08906380962792901,0.943126022913257,False,False,False,0.01932367149758454,0.01752988047808765
Malaysia,MYS,2019,WPR,0.6672575522564443,0.06022108969150848,0.7694194603434178,False,False,False,0.009004647560030984,0.00435708752904725
Malaysia,MYS,2020,WPR,0.7464060048344006,0.15270768839319793,0.8422660372118855,False,False,False,0.009104849530381445,0.004286410131514856
Malaysia,MYS,2021,WPR,0.7218881050681057,0.15126296284256038,0.594455190199871,False,False,False,0.008946408407886736,0.004604691572545613
Malaysia,MYS,2022,WPR,0.4542577853600149,0.048600458144446204,0.7985845718329795,False,False,False,0.007190505068006584,0.002166002425922717
Malaysia,MYS,2023,WPR,0.7098307021188202,0.08441524719567926,0.7389521172972419,False,False,False,0.011114277571957822,0.005034672746271492
Namibia,NAM,2019,AFR,0.8624823695345557,0.08339210155148095,0.8821353065539113,False,False,False,0.041379310344827586,0.7878787878787878
Namibia,NAM,2020,AFR,0.825462291515591,0.08552393038433648,0.8881822999470058,False,False,False,0.04160512063023141,0.8742138364779874
Namibia,NAM,2023,AFR,0.8150212598706542,0.17043627398434988,0.740041928721174,False,False,False,0.036125446605795954,0.13008130081300814
Niger,NER,2021,AFR,0.904441117764471,0.904441117764471,,False,False,False,0.032671081677704196,0.7142857142857143
Niger,NER,2022,AFR,0.8789452656811826,0.8789452656811826,,False,False,False,0.026626475759859332,0.6666666666666666
Niger,NER,2023,AFR,0.8708449916060437,0.8714045886961388,,False,False,False,0.009980341751096326,0.5625
Nigeria,NGA,2019,AFR,0.8828178694158075,0.5296023564064801,0.8153503893214683,False,False,False,0.029600695768931477,0.005706525885350707
Nigeria,NGA,2020,AFR,0.8922820154269475,0.4389011682980739,0.8242548818088387,False,False,False,0.02463431445128022,0.0028250750942400804
Nigeria,NGA,2021,AFR,0.8084413080364029,0.16887436372049977,0.8423245989610093,False,False,False,0.020737656287767255,0.003187321056651884
Nigeria,NGA,2022,AFR,0.9418394323083344,0.3048941853073496,0.9395463290233099,False,False,False,0.0140607424071991,0.0009161667262710809
Nigeria,NGA,2023,AFR,0.9424941106813973,0.4668009347324927,0.9204968273619372,False,False,False,0.013954086303413726,0.001831095111755241
Nicaragua,NIC,2019,AMR,0.9356804333107651,0.5362220717670955,1.0,False,False,True,0.014263074484944533,0.000792393026941363
Nicaragua,NIC,2022,AMR,1.0,0.8401869158878504,0.899888765294772,True,False,False,0.05429864253393665,0.030165912518853696
Nepal,NPL,2019,SEA,0.6215251487290427,0.03703932627675191,0.8548185231539425,False,False,False,0.044253226797787336,0.03305785123966942
Nepal,NPL,2020,SEA,0.25500464006363516,0.03306045340050378,,False,False,False,0.03843884346286774,0.009615384615384616
Nepal,NPL,2021,SEA,0.3218901910540001,0.03971812940422806,,False,False,False,0.05076044407367002,0.05818965517241379
Nepal,NPL,2022,SEA,0.2805343941156603,0.023702480579427327,0.8587713742875237,False,False,False,0.039742071325174363,0.045346062052505964
Nepal,NPL,2023,SEA,0.2839129080551006,0.036753845690114244,0.967741935483871,False,False,False,0.04667688449212763,0.01837270341207349
Oman,OMN,2019,EMR,0.952116935483871,0.1658266129032258,0.668693009118541,False,False,False,0.009174311926605505,0.0045871559633027525
Oman,OMN,2020,EMR,0.9641401792991035,0.22901385493072535,0.6192170818505338,False,False,False,0.0,0.0
Oman,OMN,2021,EMR,0.930421909696521,0.17172464840858623,0.6767241379310345,False,False,False,0.013513513513513514,0.013513513513513514
Oman,OMN,2022,EMR,0.9444985394352483,0.1382667964946446,0.7429577464788732,False,False,False,0.011976047904191617,0.009009009009009009
Oman,OMN,2023,EMR,0.9062389848431441,0.1547409235107508,0.6856492027334852,False,False,False,0.011428571428571429,0.011029411764705883
Pakistan,PAK,2020,EMR,0.29439919482601157,0.016092296796078504,,False,False,False,0.03307286731838905,0.43612453032742887
Pakistan,PAK,2021,EMR,0.36259387557156714,0.00713454343910212,,False,False,False,0.03318281448276999,0.39135690540948925
Pakistan,PAK,2022,EMR,0.482365776435589,0.012174177112681997,,False,False,False,0.027685222809156168,0.3932610200784676
Pakistan,PAK,2023,EMR,0.754419829735196,0.06313908094633366,0.532657926102503,False,False,False,0.025294261559790143,0.2586394557823129
Panama,PAN,2021,AMR,0.653558052434457,0.09850187265917602,,False,False,False,0.044142614601018676,0.008547008547008548
Panama,PAN,2022,AMR,0.6388294075660242,0.09635974304068523,,False,False,False,0.07,0.011428571428571429
Panama,PAN,2023,AMR,0.6923617208077261,0.06093064091308165,,False,False,False,0.018433179723502304,0.0
Peru,PER,2019,AMR,0.8878630985798349,0.10885160002495166,0.19598853868194843,False,False,False,0.11009078576646145,0.08671605968903266
Peru,PER,2020,AMR,0.32871267933307485,0.0991663435440093,0.4095796676441838,False,False,False,0.040734408682078345,0.027234524001939552
Peru,PER,2021,AMR,0.8345058093267548,0.07381823969441349,0.39197930142302717,False,False,False,0.0804476522585354,0.05295596464195929
Peru,PER,2022,AMR,0.8310518008322572,0.07091404792653179,0.5690004046944557,False,False,False,0.08508081475695488,0.05403195370486854
Peru,PER,2023,AMR,0.8364709061430373,0.07566204287515763,0.5842261904761905,False,False,False,0.06289513843470677,0.06272401433691756
Palau,PLW,2019,WPR,0.675,0.25,1.0,False,False,True,0.0,0.0
Palau,PLW,2020,WPR,0.9487179487179487,0.23076923076923078,1.0,False,False,True,0.0,0.0
Palau,PLW,2021,WPR,0.7307692307692307,0.11538461538461539,1.0,False,False,True,0.0,0.0
Palau,PLW,2022,WPR,0.6071428571428571,0.25,1.0,False,False,True,0.0,0.0
Palau,PLW,2023,WPR,0.8588235294117647,0.3176470588235294,1.0,False,False,True,0.0,0.0
Puerto Rico,PRI,2019,AMR,0.5632183908045977,0.13793103448275862,0.6666666666666666,False,False,False,0.09090909090909091,0.09090909090909091
Puerto Rico,PRI,2020,AMR,0.743421052631579,0.125,0.8947368421052632,False,False,False,0.0,0.0
Puerto Rico,PRI,2021,AMR,0.4573643410852713,0.046511627906976744,0.6666666666666666,False,False,False,0.0,0.0
Puerto Rico,PRI,2022,AMR,0.4142857142857143,0.07142857142857142,0.8,False,False,False,0.0,0.0
Portugal,PRT,2019,EUR,0.720676866017617,0.47009735744089015,0.8155818540433925,False,False,False,0.009111617312072893,0.00683371298405467
Portugal,PRT,2020,EUR,0.7058545797922569,0.6458923512747875,0.8662280701754386,False,False,False,0.01037344398340249,0.008298755186721992
Portugal,PRT,2021,EUR,0.7224092779648336,0.4276094276094276,0.7917760279965005,False,False,False,0.01646090534979424,0.01440329218106996
Portugal,PRT,2022,EUR,0.8010321100917431,0.6743119266055045,0.7738095238095238,False,False,False,0.023752969121140142,0.023752969121140142
Portugal,PRT,2023,EUR,0.6366622864651774,0.5220105124835742,0.7646318439269981,False,False,False,0.05128205128205128,0.04487179487179487
Paraguay,PRY,2019,AMR,0.5719539102721255,0.05442510419220397,0.8423423423423423,False,False,False,0.00390625,0.0
Paraguay,PRY,2020,AMR,0.9697616506581288,0.060832443970117396,,False,False,False,0.005491153142159854,0.0006101281269066504
Paraguay,PRY,2021,AMR,0.9978001257071024,0.13104965430546825,,False,False,False,0.0023054755043227667,0.0
Paraguay,PRY,2022,AMR,0.9341954022988506,0.14195402298850573,,False,False,False,0.005216484089723527,0.0005216484089723526
Paraguay,PRY,2023,AMR,1.0,0.17082079931241942,0.09433962264150944,True,False,False,0.0021333333333333334,0.0005333333333333334
"occupied Palestinian territory, including east Jerusalem",PSE,2019,EMR,1.0,1.0,0.09411764705882353,True,True,False,0.0,0.0
Qatar,QAT,2019,EMR,1.0,0.14624314737181554,,True,False,False,0.02406417112299465,0.0213903743315508
Qatar,QAT,2020,EMR,1.0,0.1510989010989011,,True,False,False,0.012165450121654502,0.012165450121654502
Qatar,QAT,2021,EMR,1.0,0.13437312537492502,,True,False,False,0.032520325203252036,0.02981029810298103
Romania,ROU,2019,EUR,1.0,0.9699819168173599,1.0,True,False,True,0.023552230534774177,0.01809073197884776
Romania,ROU,2020,EUR,1.0,0.9699539170506912,0.9800456100342075,True,False,False,0.026339899221255153,0.019702066314271984
Saudi Arabia,SAU,2019,EMR,0.9953905870936438,0.13985929160601648,1.0,False,False,True,0.03220338983050847,0.015180265654648957
Saudi Arabia,SAU,2020,EMR,0.9880143333745212,0.19288273816878784,1.0,False,False,True,0.011844331641285956,0.009615384615384616
Saudi Arabia,SAU,2021,EMR,0.9876086956521739,0.12347826086956522,1.0,False,False,True,0.015161086544535692,0.010540184453227932
Saudi Arabia,SAU,2022,EMR,0.9476925905497334,0.16629895201323772,1.0,False,False,True,0.00824014125956445,0.0011771630370806356
Saudi Arabia,SAU,2023,EMR,0.9380715546285897,0.11695812610300016,0.9917695473251029,False,False,False,0.011554015020219527,0.006932409012131715
Singapore,SGP,2019,WPR,0.9612472160356348,0.1866369710467706,0.8591885441527446,False,False,False,0.01125703564727955,0.008442776735459663
Singapore,SGP,2020,WPR,0.9794742527907814,0.15808426359380626,0.876993166287016,False,False,False,0.016175071360608945,0.015223596574690771
Singapore,SGP,2021,WPR,0.9818625741192885,0.14370422043948378,0.8349514563106796,False,False,False,0.022151898734177215,0.0200845665961945
Singapore,SGP,2022,WPR,0.9398391045820217,0.12381951731374606,0.8305084745762712,False,False,False,0.015555555555555555,0.012222222222222223
Singapore,SGP,2023,WPR,0.8813471502590674,0.10518134715025906,0.8423645320197044,False,False,False,0.01834862385321101,0.014271151885830785
El Salvador,SLV,2022,AMR,0.9949703610562242,0.03209388659361715,,False,False,False,0.04526748971193416,0.00411522633744856
El Salvador,SLV,2023,AMR,1.0,0.06086847389558233,,True,False,False,0.018018018018018018,0.00032175032175032174
Serbia,SRB,2023,EUR,0.7530201342281879,,,False,False,False,0.23170731707317074,0.036585365853658534
Sao Tome and Principe,STP,2023,AFR,0.5404255319148936,0.029787234042553193,1.0,False,False,True,0.015873015873015872,0.0
Suriname,SUR,2020,AMR,0.972972972972973,0.20270270270270271,0.8,False,False,False,0.13432835820895522,0.15254237288135594
Suriname,SUR,2021,AMR,0.958904109589041,0.0821917808219178,0.8333333333333334,False,False,False,0.05263157894736842,0.05555555555555555
Suriname,SUR,2022,AMR,0.997093023255814,0.20930232558139536,0.7361111111111112,False,False,False,0.14634146341463414,0.012195121951219513
Slovakia,SVK,2019,EUR,0.024574669187145556,,,False,False,False,0.0,0.0
Slovenia,SVN,2019,EUR,0.7850877192982456,0.15350877192982457,0.9142857142857143,False,False,False,0.017543859649122806,0.0
Slovenia,SVN,2020,EUR,0.3360655737704918,0.06830601092896176,0.88,False,False,False,0.017241379310344827,0.017241379310344827
Slovenia,SVN,2021,EUR,0.8427672955974843,0.16981132075471697,0.8888888888888888,False,False,False,0.0,0.0
Slovenia,SVN,2022,EUR,0.9317803660565723,0.1447587354409318,0.9655172413793104,False,False,False,0.0,0.0
Slovenia,SVN,2023,EUR,0.8403361344537815,0.20168067226890757,1.0,False,False,True,0.03125,0.03125
Eswatini,SWZ,2020,AFR,0.889795918367347,0.39591836734693875,,False,False,False,0.04197271773347324,0.11594202898550725
Eswatini,SWZ,2021,AFR,0.85,0.06816239316239316,0.4827586206896552,False,False,False,0.03612334801762115,0.003524229074889868
Eswatini,SWZ,2022,AFR,0.9511606873681037,0.17063611697316852,0.9098939929328622,False,False,False,0.04285714285714286,0.009523809523809525
Eswatini,SWZ,2023,AFR,0.8924568312632536,0.24962132687064525,0.9927184466019418,False,False,False,0.021602787456445994,0.006968641114982578
Seychelles,SYC,2019,AFR,1.0,0.07692307692307693,,True,False,False,0.0,0.0
Seychelles,SYC,2020,AFR,0.0,0.13725490196078433,,True,False,False,0.0,0.0
Seychelles,SYC,2022,AFR,0.0,0.0,,True,True,False,0.0,0.0
Seychelles,SYC,2023,AFR,1.0,0.13,,True,False,False,0.0,0.0
Syrian Arab Republic,SYR,2019,EMR,1.0,0.2519291874716296,,True,False,False,0.006578947368421052,0.11320754716981132
Syrian Arab Republic,SYR,2020,EMR,1.0,0.23335621139327384,1.0,True,False,True,0.024113475177304965,0.15151515151515152
Syrian Arab Republic,SYR,2021,EMR,1.0,1.0,1.0,True,True,True,0.0129136400322841,0.035046728971962614
Syrian Arab Republic,SYR,2022,EMR,1.0,1.0,1.0,True,True,True,0.015667574931880108,0.02457002457002457
Syrian Arab Republic,SYR,2023,EMR,1.0,,,True,False,False,0.005124450951683748,0.00881057268722467
Chad,TCD,2022,AFR,0.799248523886205,0.7112184648416533,0.9162264150943397,False,False,False,0.022699386503067485,0.006756756756756757
Chad,TCD,2023,AFR,1.0,0.7166600712307083,0.7901711761457758,True,False,False,0.01144542772861357,0.020618556701030927
Thailand,THA,2019,SEA,0.8999942553732776,0.08331350069345851,0.9000197005516154,False,False,False,0.01974931010406623,0.016703204927445453
Thailand,THA,2020,SEA,0.9000007940225979,0.09476659705735226,0.6999581064097193,False,False,False,0.017523364485981307,0.013541728807492692
Thailand,THA,2021,SEA,0.8999950876848258,0.14489364837647983,0.9349742337944128,False,False,False,0.017874553136171596,0.020423919146546884
Thailand,THA,2022,SEA,0.9,0.12141011443337024,0.8,False,False,False,0.01932136110380449,0.021619425889149665
Thailand,THA,2023,SEA,0.9097375620630256,0.03832877360083764,0.8301022206556221,False,False,False,0.01576740565919305,0.013697950270484888
Tonga,TON,2019,WPR,1.0,0.05825242718446602,1.0,True,False,True,0.0,0.0
Trinidad and Tobago,TTO,2021,AMR,0.37894736842105264,0.3763157894736842,0.2517482517482518,False,False,False,0.0,0.0
Tunisia,TUN,2020,EMR,0.007719453021614468,0.022496691662990738,,False,False,False,0.013513513513513514,0.013513513513513514
Tunisia,TUN,2022,EMR,1.0,0.0344973544973545,,True,False,False,0.014652014652014652,0.014652014652014652
Türkiye,TUR,2019,EUR,0.8107248352647126,0.3362114670908127,0.6330254561838252,False,False,False,0.024887476833465715,0.022641509433962263
Türkiye,TUR,2020,EUR,0.8062658125639232,0.3462884211659579,0.7034043214674336,False,False,False,0.025998905309250135,0.02135815991237678
Türkiye,TUR,2021,EUR,0.7999256229081443,0.34802280897483573,0.622439893143366,False,False,False,0.02870693959061408,0.02472250252270434
Türkiye,TUR,2022,EUR,0.8372374353898603,0.3366325745078632,0.5498203201568115,False,False,False,0.024659645517595686,0.02025974025974026
Türkiye,TUR,2023,EUR,0.8533566182135703,0.376290513123427,0.5607425607425608,False,False,False,0.021699346405228758,0.017548524328636
United Republic of Tanzania,TZA,2021,AFR,0.8945737042413779,0.6316553537097344,,False,False,False,0.009789634943765647,0.07389749702026222
United Republic of Tanzania,TZA,2022,AFR,0.9265785396788625,0.2905874006399583,0.26332835077229694,False,False,False,0.007226162067690653,0.0
United Republic of Tanzania,TZA,2023,AFR,0.507827693504473,0.1303177265655387,0.15002564939607332,False,False,False,0.005651762347569464,0.0
Uganda,UGA,2020,AFR,0.7400552327620845,0.09545190731610871,0.8301483362287853,False,False,False,0.008163839819832501,0.5889328063241107
Uganda,UGA,2021,AFR,0.7964912547124324,0.08390692447579527,0.9149812225691145,False,False,False,0.01908799036821511,0.3958333333333333
Uganda,UGA,2022,AFR,0.8410901799975079,0.30995820070458435,0.9654932974695573,False,False,False,0.011514092660029049,0.26506024096385544
Uganda,UGA,2023,AFR,0.879117933619527,0.29047094312007793,0.9676734239512538,False,False,False,0.017068423416679145,0.017068423416679145
Ukraine,UKR,2019,EUR,1.0,0.7736208329980958,0.9278929487623934,True,False,False,0.28602297281928807,0.21028090526555215
Ukraine,UKR,2020,EUR,0.95690642651183,0.6894181775091835,0.880371261601925,False,False,False,0.2617733030204612,0.20363754465735628
Ukraine,UKR,2021,EUR,0.9527122689211601,0.8441810606367056,0.7229862475442044,False,False,False,0.2518676627534685,0.18292422625400215
Ukraine,UKR,2022,EUR,0.9192852275308548,0.5748466722192777,0.9500790305584826,False,False,False,0.23573661586557249,0.18044157874169597
Ukraine,UKR,2023,EUR,0.9639809829665312,0.5471805043921791,0.9382588181138155,False,False,False,0.2212297465724969,0.17210220191109266
Uruguay,URY,2019,AMR,0.765678449258837,0.4977194982896237,,False,False,False,0.018907563025210083,0.16666666666666666
Uruguay,URY,2020,AMR,0.7104477611940299,0.4382089552238806,,False,False,False,0.00196078431372549,0.0
Uruguay,URY,2021,AMR,0.6784682080924855,0.4602601156069364,,False,False,False,0.00530035335689046,0.0
Uruguay,URY,2022,AMR,0.7747163695299838,0.4837925445705024,,False,False,False,0.004511278195488722,0.003278688524590164
Uruguay,URY,2023,AMR,0.8113846153846154,0.3163076923076923,0.6089494163424124,False,False,False,0.005412719891745603,0.0049504950495049506
Uzbekistan,UZB,2019,EUR,1.0,1.0,,True,True,False,0.18271667511403952,0.18271667511403952
Uzbekistan,UZB,2020,EUR,1.0,1.0,1.0,True,True,True,0.18502738892270237,0.16068167985392576
Venezuela (Bolivarian Republic of),VEN,2019,AMR,0.7078296951109507,0.05872271333213062,0.946236559139785,False,False,False,0.04672897196261682,0.04918032786885246
Venezuela (Bolivarian Republic of),VEN,2020,AMR,0.6289820118581048,0.02266103909154859,0.8824833702882483,False,False,False,0.020202020202020204,0.02857142857142857
Venezuela (Bolivarian Republic of),VEN,2021,AMR,0.4974406513240095,0.024384345653137723,0.968595041322314,False,False,False,0.006172839506172839,0.014925373134328358
Venezuela (Bolivarian Republic of),VEN,2022,AMR,0.8521554341226473,0.10860655737704918,0.980083857442348,False,False,False,0.014561664190193165,0.005646359583952452
Venezuela (Bolivarian Republic of),VEN,2023,AMR,0.6336554905938034,0.09274947301435787,0.9845626072041166,False,False,False,0.010436432637571158,0.05517241379310345
Vanuatu,VUT,2019,WPR,1.0,0.6973684210526315,1.0,True,False,True,0.0,0.0
Samoa,WSM,2023,WPR,0.34210526315789475,0.34210526315789475,,False,False,False,0.0,0.0
Zambia,ZMB,2019,AFR,1.0,0.16666666666666666,0.8698863636363636,True,False,False,0.024171539961013646,0.24161073825503357
Zambia,ZMB,2020,AFR,1.0,0.11845102505694761,0.8753605769230769,True,False,False,0.019205767639758894,0.13438735177865613
Zambia,ZMB,2021,AFR,1.0,0.09475467018842056,0.9549952122566231,True,False,False,0.01870494655729555,0.1179245283018868
Zambia,ZMB,2022,AFR,0.7628625266262494,0.5354579714894314,0.9639982863612717,False,False,False,0.013313723972443688,0.1388888888888889
Zambia,ZMB,2023,AFR,0.5271991522711594,0.4316305267724431,,False,False,False,0.010920366708610463,0.04938271604938271
Zimbabwe,ZWE,2019,AFR,0.9659231722428748,0.10788930194134655,,False,False,False,0.016845537291128924,0.11160714285714286
